	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Cdc7	0.0681719916406171	0.00729235438466486	0.289	0.243	1
Ndufa6	0.0681964841206375	-0.0654745152208989	0.887	0.884	1
Rnf141	0.0682350162564006	0.0303089280954398	0.241	0.201	1
Tle5	0.0682495125594554	0.0610919702911601	0.914	0.909	1
Tmem222	0.0684020970223666	0.00865664259120535	0.489	0.422	1
Mrpl33	0.0684625037417403	0.0680861119540344	0.864	0.818	1
Pomgnt1	0.0685308171410037	0.0173938063853308	0.145	0.114	1
Bak1	0.0686372080970135	0.033437686771033	0.363	0.309	1
Lmo4	0.0687168328931515	0.216613170960117	0.695	0.671	1
BC005624	0.0688212473290587	0.0277850608644559	0.649	0.58	1
Pycr2	0.0689057917412125	0.0269554882023625	0.586	0.489	1
Adat2	0.0689238298119606	-0.0889432562819195	0.166	0.193	1
Tle4	0.0690554640852764	0.0287849940660405	0.703	0.624	1
Med31	0.0692083652640731	0.0255596561063845	0.339	0.291	1
Smad3	0.0694068177551681	0.024176811140433	0.312	0.262	1
Donson	0.0694937770025964	0.0379758237177918	0.181	0.147	1
Igf1r	0.0696352417293468	-0.188095327604212	0.691	0.692	1
H2-T24	0.0696809189933099	-0.112847077720171	0.12	0.146	1
Cebpa	0.0697566624195746	0.0182790002948276	0.109	0.083	1
Sf1	0.0699721802378435	0.0432398695355702	0.736	0.663	1
Phf20	0.0703072076899174	0.0429849395384377	0.565	0.505	1
Faap24	0.0703720213573773	0.00983327055242211	0.15	0.118	1
Rap1gap2	0.0703755968249345	-0.0867359544098038	0.133	0.159	1
Cep250	0.07042079888266	0.0182230302955365	0.305	0.252	1
Bpgm	0.0708513529617421	0.00828847308970704	0.162	0.127	1
Dld	0.0708774232063297	0.0456551825704019	0.463	0.409	1
Npat	0.0709094411373818	0.0140444243382559	0.411	0.347	1
Klhl42	0.0709423690606723	-0.0998584676149105	0.147	0.173	1
Cfap410	0.0709627535388098	0.0334227741248793	0.122	0.096	1
Habp4	0.0709897714577093	0.0299775288132847	0.103	0.078	1
Stx17	0.0710515010932176	0.0204804394555145	0.338	0.289	1
Dyrk1a	0.0710716385665221	0.0665896626394136	0.598	0.532	1
Dido1	0.0711097043013337	0.00916511044987467	0.502	0.435	1
Kpna1	0.0711803678598802	0.0323109679790334	0.532	0.468	1
Pole4	0.0711961956436016	0.0691986030144762	0.623	0.566	1
Dnajc25	0.0713160522314237	0.0115190497162194	0.278	0.236	1
Rubcnl	0.0713933403667922	-0.0984281229003243	0.204	0.236	1
Pakap.1	0.0713968378634945	-0.0793721931147724	0.117	0.143	1
Gnb1	0.0714674009825881	0.0284154374121779	0.801	0.726	1
Cog3	0.071479128144584	0.00900885823220388	0.168	0.135	1
Tmem201	0.0714815944672442	0.0240737985730722	0.12	0.092	1
B230118H07Rik	0.0715250825634145	0.0442534026595388	0.319	0.27	1
Klf6	0.0716438424094881	0.0300721063271276	0.533	0.484	1
Abca3	0.0716777848270319	-0.0744366853218266	0.178	0.207	1
Soat1	0.0717142210578433	0.0258878240896676	0.171	0.137	1
Chd8	0.0717787359325667	0.0455421334055545	0.474	0.433	1
Rubcn	0.0719106940156697	-0.0785099791041154	0.14	0.168	1
Trip13	0.0719747460076827	0.0262301416578721	0.239	0.2	1
Sbds	0.0720945159780736	0.0328822376318523	0.576	0.509	1
Actr1a	0.0721239456585273	0.0055949257471426	0.41	0.352	1
Zc3h4	0.072170690319745	0.0177066510292617	0.269	0.222	1
Pura	0.0722424624728128	0.0538403007805048	0.399	0.354	1
Copa	0.07229446174819	0.0468806191865119	0.557	0.496	1
Canx	0.0724383371755434	-0.0914701682014949	0.855	0.842	1
Gm37494	0.0725023820111523	-0.00764556891833285	0.203	0.165	1
Yipf6	0.0725814748524977	0.0265590748181189	0.248	0.206	1
Coil	0.0727500807480482	0.00681047014391167	0.359	0.307	1
Hcfc1r1	0.0727839825492702	0.030567915615789	0.403	0.34	1
Polr2a	0.0727908859342542	0.0323278680082939	0.648	0.578	1
Golt1b	0.0728390142485136	0.02034626826666	0.371	0.313	1
Ndufs1	0.0728424525072781	-0.0070641364284203	0.372	0.315	1
Zcchc4	0.072952187640733	0.017758027334258	0.147	0.116	1
Bola3	0.0729910347443024	0.029921917748455	0.579	0.524	1
Gm11944	0.073112921104888	0.0475678458000419	0.158	0.126	1
Atg101	0.0731340821281014	0.0307470696753701	0.443	0.383	1
Gadd45b	0.0731365005468877	-0.140464170184982	0.187	0.213	1
Tusc2	0.0731512589036094	0.0177926434838118	0.193	0.159	1
LTO1	0.0731872096230873	0.00251716452334516	0.233	0.191	1
Ccdc69	0.0733110316957417	0.0180309637050111	0.263	0.218	1
Snapc1	0.073593109224148	0.00131895328896828	0.173	0.139	1
Tatdn3	0.0737010412654626	0.00769633660108193	0.114	0.087	1
Slc25a53	0.0737074777160997	-0.142009157196132	0.213	0.237	1
Slc30a9	0.0737151349326011	0.0294434437888337	0.354	0.299	1
Tceal9	0.0738436910566788	0.0518370876331629	0.662	0.6	1
Pfkfb4	0.0739424756959368	-0.0685452431879409	0.127	0.156	1
Cdh5	0.0739509202660774	-0.112897328813264	0.16	0.189	1
Zfp426	0.0740220855129615	0.0141681204118378	0.177	0.144	1
Srpr	0.0740509226196496	0.00125652106750329	0.643	0.56	1
Kif13b	0.0741162563731639	0.0344199285570248	0.352	0.303	1
Ptrhd1	0.0741326418317889	0.00359395937065043	0.353	0.296	1
Hmgb2	0.0741371218203336	-0.0118676688155004	0.969	0.924	1
Cggbp1	0.0742467027646504	0.0348885307577049	0.748	0.678	1
Castor2	0.0743361912467415	-0.00203013029013496	0.115	0.088	1
Chmp7	0.0743402646880745	0.042099872756024	0.136	0.107	1
Polr2m	0.0747398580744747	0.0481232425265996	0.764	0.71	1
Pip4p2	0.0747677179521527	0.0013361759567862	0.222	0.184	1
Ube2a	0.0747722378500326	0.0586746839435739	0.669	0.611	1
Prkdc	0.0747768969885668	0.00410932502237715	0.463	0.407	1
Eif4e3	0.0748140738116895	0.0201641223171342	0.302	0.253	1
Ubald1	0.0748763624108217	0.00734058273145899	0.348	0.294	1
Bnip3l	0.0750396282307601	0.053738103965528	0.755	0.699	1
4931406C07Rik	0.0750645411126567	0.0592051594897516	0.338	0.298	1
Snhg9	0.0751081653991141	-0.000736918990792035	0.193	0.158	1
Hk2	0.0751940196372728	-0.112738180103866	0.378	0.311	1
Glrx	0.0752317474541535	0.0368017701104142	0.31	0.269	1
Mthfs	0.0753023609682257	-0.0915481524699788	0.268	0.298	1
Siah2	0.0755008620063613	-0.0989664879475584	0.294	0.32	1
Lamc1	0.0755316782428169	0.0644401264405203	0.219	0.185	1
Zdhhc5	0.0756134890646108	0.0369390821399528	0.235	0.198	1
Fads1	0.0756262343536666	0.0257332846654567	0.156	0.124	1
Dcun1d2	0.075687601443621	-0.000470779214006345	0.118	0.09	1
Yae1d1	0.0757134938261119	0.0228811415587634	0.332	0.289	1
0610009L18Rik	0.0758318992396893	-0.0536029519017995	0.103	0.129	1
Tmem259	0.0759440057440374	-0.00512154148299399	0.289	0.241	1
Sos2	0.0760218443163447	-0.0178690294607915	0.257	0.216	1
Rab32	0.076230385428892	0.0248859138519768	0.116	0.09	1
D230025D16Rik	0.0762993760506003	0.0259105576436442	0.152	0.124	1
Kars	0.0763389040544052	0.0501650739402222	0.319	0.276	1
Rhno1	0.0764397198814402	0.00365211173938274	0.372	0.313	1
Ubxn1	0.0764641579490344	0.048070190288193	0.874	0.831	1
Coro1c	0.0765426156585284	0.0504335075684159	0.437	0.389	1
Nudt14	0.0765549414009899	0.042970337561675	0.472	0.418	1
Sdad1	0.0766432384889805	0.0232820273366523	0.408	0.353	1
Akap8l	0.076723408899918	0.0366948692871049	0.493	0.434	1
Atp6v0d1	0.0768414885690214	-0.0934078450023266	0.616	0.618	1
Larp4b	0.0769317445890645	0.0218093404813298	0.709	0.635	1
Adi1	0.0769491343327312	0.00715624134390364	0.243	0.2	1
Erc1	0.0769744471812347	0.0157624571744504	0.201	0.164	1
Sdf2l1	0.0770015370443536	-0.149703129650614	0.511	0.527	1
Mterf3	0.0770509049686106	0.0365320377758117	0.256	0.218	1
Hpcal1	0.0771323651631184	-0.110527867280066	0.275	0.304	1
Sh2b1	0.0771713823667766	0.0147107423885881	0.236	0.2	1
Ifi207	0.0772947565277658	-0.0884792757013803	0.118	0.146	1
Rbm22	0.077316959398585	0.0511855017300118	0.565	0.509	1
Aspscr1	0.0773419800408887	0.0159044559755944	0.37	0.318	1
Cryl1	0.0774137739868291	0.0611879142615793	0.293	0.249	1
Akap12	0.0775088352492129	-0.0308408839762406	0.105	0.079	1
Hmgcs1	0.0776129157128843	-0.150588840230801	0.282	0.304	1
Fbxl17	0.077630517579426	0.0765143459402045	0.603	0.55	1
Aptx	0.0776370279651604	0.0268869956263217	0.195	0.161	1
Insig1	0.0778298976138966	-0.0790676690632471	0.245	0.275	1
Afg3l1	0.0778475292983916	-0.00924469022578289	0.399	0.348	1
Mrpl39	0.0779143333897232	0.0344361916744681	0.432	0.379	1
Mrpl44	0.0779916874741037	0.0105079940651392	0.345	0.295	1
Ift57	0.0779923258927371	0.0268594066676906	0.6	0.518	1
Unc50	0.0780354336542758	-0.00602271539324606	0.456	0.392	1
Sh3gl1	0.0780963085300524	0.0264401824043196	0.52	0.454	1
Tbc1d32	0.0781827241482195	0.00846595920563839	0.111	0.085	1
Sap18	0.0781939279535688	0.0425630453942758	0.693	0.637	1
Tstd3	0.0782563366539606	0.0171410457737383	0.121	0.093	1
Dcaf5	0.0782742094327096	-0.0380036870105654	0.31	0.26	1
Mrps18c	0.0783959559591605	0.0522688660707689	0.686	0.625	1
Atp11c	0.0785794786202167	0.0188891472759346	0.386	0.329	1
Commd4	0.0786379850572689	0.0459525693941457	0.563	0.503	1
Zc3h14	0.0786955597016736	0.0353155339272198	0.582	0.509	1
Vps35	0.0787199732670985	0.0475104056140988	0.588	0.524	1
2610318N02Rik	0.0789178198277719	0.0192259166489305	0.182	0.149	1
Cenpc1	0.0791263016080863	0.0063970640749933	0.412	0.359	1
Entpd6	0.0791697509688268	0.0253697896644342	0.149	0.118	1
Fbxl14	0.0792262469636632	-0.0820603047752915	0.269	0.298	1
Ints6	0.0792662467049969	0.0581467978855188	0.339	0.295	1
Paip2b	0.0794020904058788	0.0446002039436901	0.192	0.156	1
Ints8	0.0794486305378793	0.031250595537705	0.326	0.281	1
Gga1	0.0794606774463855	0.0413125772561447	0.273	0.234	1
Pggt1b	0.0794794119606842	0.0321330601525608	0.393	0.338	1
Dhdds	0.0795415137381005	0.0024946312684192	0.363	0.31	1
Ankrd13c	0.0795660435940174	-0.000946983244399568	0.339	0.288	1
Tmed9	0.0796540926797564	-0.0717707242924366	0.916	0.893	1
Znhit3	0.079687941934727	0.0416210390495929	0.335	0.29	1
Daxx	0.0798130677336088	0.0336213348905968	0.34	0.292	1
Hist3h2ba	0.0800140936778495	0.0439675246966885	0.281	0.242	1
Fggy	0.0800519878143925	0.0310270759964816	0.241	0.202	1
Pcnx3	0.0801172256304884	0.0147601786882603	0.135	0.106	1
Tmem50b	0.0801651845331352	-0.0848091913521762	0.145	0.171	1
Tm2d3	0.0802446908172096	0.0262718202576748	0.402	0.342	1
Rela	0.0803356542380001	0.0301106586774187	0.297	0.25	1
Phtf1	0.0804515355797098	-0.0015701817470285	0.342	0.285	1
Rbm27	0.0804859035007842	0.00355352794065034	0.531	0.463	1
Cep72	0.0807036771485393	0.0307185729010884	0.139	0.111	1
Pin1	0.0807219278176736	0.0491230135800196	0.66	0.603	1
Pnpla8	0.0807852037148709	0.0150177567132445	0.533	0.467	1
Pop1	0.0807880720968445	-0.0079540562033332	0.14	0.11	1
Gm32031	0.0812153823833443	0.0298785835224884	0.181	0.147	1
Gtf2h1	0.081341894427697	0.0383687470185453	0.506	0.444	1
Tmem165	0.0813429817234002	-0.00551690610231037	0.608	0.538	1
Ubp1	0.0813579696694839	0.0133130500901231	0.338	0.287	1
Acsl5	0.081405103629415	0.0396835564198843	0.438	0.385	1
Larp1b	0.0814390418042965	-0.0586043763495312	0.128	0.154	1
Ntmt1	0.0815275587162037	0.0245048527013368	0.427	0.374	1
Gps1	0.0816006638374549	0.0561149252363233	0.473	0.417	1
Sptlc2	0.0816159378316759	-0.0248628548542176	0.443	0.374	1
Rtraf	0.0816622462368653	-0.0804551463498568	0.878	0.873	1
Igtp	0.0818114757315126	0.0139131890707284	0.171	0.137	1
Nudt6	0.0818851504675559	0.0566509845514129	0.168	0.139	1
Mau2	0.0818878847071213	0.000393159019742018	0.414	0.351	1
Npepps	0.0820104649530549	0.0254486803775918	0.444	0.391	1
Dffa	0.0820450808504268	0.0189621843331677	0.136	0.107	1
Cbx8	0.0821751324211427	0.0164206836915571	0.109	0.084	1
Trmt6	0.0821919726793357	0.0142072771838119	0.442	0.379	1
Tmtc2	0.0821953094006331	0.306739543426892	0.246	0.215	1
Tpcn1	0.08220361009301	-0.124739184032525	0.232	0.257	1
Usp31	0.0823019686143636	-0.000801775771802793	0.1	0.074	1
Cdc27	0.0823275211808266	0.0578103825611387	0.437	0.386	1
Jkamp	0.0823311808619113	-0.114604311377183	0.323	0.347	1
Fbxo21	0.0823683075972807	-0.00557189161390653	0.25	0.207	1
Gphn	0.0824122933827217	-0.172398884335654	0.761	0.724	1
Phyh	0.0826561423545983	-0.0104705002034768	0.242	0.198	1
Gin1	0.0826950291266371	0.0358583453889548	0.23	0.19	1
Rundc3b	0.0827646116578238	-0.11292942295213	0.154	0.179	1
Cox16	0.0827795379375901	0.075493697450626	0.78	0.702	1
Nup210	0.0828364551544697	-0.11437788601231	0.464	0.476	1
St3gal6	0.0828559197789735	0.0111656396444455	0.319	0.361	1
Nedd4l	0.0828998498161684	-0.0126615258203892	0.4	0.349	1
Wrnip1	0.0829201629541563	0.0237821894966841	0.134	0.105	1
Commd9	0.0830230555119726	0.0535261513955222	0.399	0.35	1
Trip4	0.0830828459679935	0.0151687703828788	0.241	0.197	1
Dynlt3	0.0833313884655112	0.0110707789840168	0.425	0.361	1
Zhx3	0.0833547942926439	0.0113011257762026	0.123	0.096	1
Nat10	0.0834110000008469	-0.0175373464527336	0.164	0.131	1
Mtg1	0.0834342406105757	0.0315463598544038	0.169	0.139	1
Thap4	0.0834622014028073	0.0196866433461303	0.147	0.117	1
Mfap3	0.0835740557768467	0.0310343400768551	0.403	0.353	1
Sirt7	0.0836298489973547	0.045769551888044	0.463	0.409	1
Atp5f1	0.0836361739804403	0.0522304146022825	0.935	0.917	1
5730455P16Rik	0.0836698539221328	0.00710298285588626	0.186	0.149	1
Setdb2	0.0837657397501769	-0.145481311802943	0.195	0.22	1
Otud6b	0.0838462139657264	0.0516434572941585	0.306	0.27	1
Psmb1	0.0839192975665537	0.0488670138037244	0.922	0.918	1
Smg9	0.0839920149834137	-0.00161934019232796	0.207	0.17	1
Atg4d	0.0840346609631587	0.0252602792599458	0.199	0.163	1
Gm19605	0.0841927694324516	-0.00450048717420551	0.108	0.082	1
Kif21b	0.084292371355776	-0.00107296741934226	0.198	0.162	1
Vpreb1	0.0844019085554295	0.164170267594774	0.123	0.098	1
Acss1	0.0846158508939181	-0.133564862774374	0.267	0.291	1
Uqcrq	0.0846163500888175	0.0470828509641228	0.899	0.884	1
Lypla2	0.0846363317221312	0.0302530448878016	0.335	0.281	1
H2-Oa	0.0846687715344968	-0.118165623824135	0.207	0.233	1
Cul5	0.0847063273330496	0.0370638184509656	0.47	0.409	1
Ttc13	0.0847540291980569	0.0323874064979968	0.172	0.142	1
Arv1	0.0848526095309672	0.00189824267695154	0.104	0.079	1
Nup107	0.0848679331927277	0.0196222005885638	0.277	0.235	1
Pcmtd2	0.0848896353687662	-0.00269974654941135	0.28	0.236	1
Suds3	0.0849129388763528	0.0443329971213791	0.54	0.478	1
Mlycd	0.0849554136690163	0.0135289875585413	0.198	0.162	1
Tcaim	0.0849920959160948	-0.00966430434361182	0.115	0.088	1
BC005537	0.0851679624220079	-0.00699140778980101	0.508	0.449	1
Gm15283	0.0852105860432992	-0.241520162145239	0.237	0.256	1
Fis1	0.0852621582671427	0.0626734723834468	0.865	0.874	1
Slc7a6	0.0852733655152379	-0.0242076334593789	0.259	0.216	1
Taco1	0.0857027273337441	-0.00147918391598603	0.149	0.118	1
Commd1	0.0858386438417428	0.0515032371711355	0.656	0.606	1
Eif2b1	0.0858936995108741	0.0290899312188648	0.344	0.298	1
Mtx1	0.0859707794199417	0.015054331908067	0.477	0.415	1
Pigq	0.086086410908961	0.01300467700796	0.153	0.125	1
Tatdn2	0.0862083019941295	0.0101224006108468	0.235	0.194	1
Nr1d2	0.0863488661344276	-0.00340299323015725	0.11	0.085	1
Dmac2	0.0863545875400002	-0.101409973577543	0.34	0.363	1
Ext2	0.0865224272757062	0.0361079405414783	0.333	0.291	1
Surf1	0.0865334682813809	0.0458695529793556	0.402	0.348	1
Eif3l	0.0866596933133686	0.0543170273436224	0.705	0.632	1
C130026I21Rik	0.0866868695589321	-0.0373260478990851	0.132	0.161	1
Cluh	0.0867389387436509	0.0137686076831631	0.154	0.124	1
Nkap	0.0868005719955682	0.0255524521008487	0.53	0.47	1
Cap1	0.0868048371360699	-0.104563515814432	0.578	0.574	1
Tbc1d16	0.08682109884149	0.0018765973857589	0.214	0.177	1
Hsdl2	0.0869340078584485	-0.0980623593236171	0.259	0.285	1
Qtrt1	0.0870601786684003	0.0357827825577381	0.299	0.255	1
Zfp938	0.0872534795068022	-0.00781884195090707	0.135	0.105	1
Tm9sf1	0.087447046524419	0.0585062791708919	0.294	0.252	1
Pstpip1	0.0874545478327036	0.00917715072458003	0.475	0.405	1
Esrra	0.0876643349234735	0.0122123619024182	0.122	0.096	1
Xndc1	0.0876685408564127	0.00281412547043663	0.265	0.224	1
Shb	0.0876943985416277	0.0603080454741422	0.135	0.108	1
Stx8	0.0876959644854455	0.0500985684462745	0.585	0.525	1
Naa25	0.0877094434056774	0.0012947781389655	0.269	0.224	1
Gsk3a	0.0883794389835841	0.0164039597446027	0.341	0.289	1
Zfp672	0.0884913749520712	0.0262164798758855	0.186	0.151	1
Gps2	0.0885199463988859	0.017205588297284	0.601	0.533	1
Borcs7	0.0885338840682668	0.0430549749345584	0.334	0.288	1
Aldoc	0.0887130800737659	0.0234613869462147	0.118	0.092	1
Txndc11	0.0887660706026284	0.0367355150547707	0.385	0.337	1
Ctcf	0.0889009447592909	0.0477194195482304	0.847	0.791	1
Abcf1	0.0894424110033172	0.0424330995693785	0.749	0.691	1
Selenof	0.0894448430852766	-0.0946747933129855	0.902	0.871	1
Ubap1	0.0894694505819171	0.0221896274125338	0.271	0.234	1
Mrpl10	0.0894921109032167	0.0383304751313969	0.319	0.272	1
Apobec3	0.0895143126482448	0.039658275680307	0.722	0.675	1
Asxl1	0.0895302391779664	0.0451708193939313	0.576	0.51	1
Pon3	0.0895432578906589	0.048175851462202	0.105	0.082	1
Cript	0.0896369883832011	0.0237198377078676	0.669	0.605	1
Pprc1	0.0896615317988402	-0.00933017459003688	0.178	0.144	1
Tjap1	0.0897772665814756	0.0260378138617925	0.165	0.134	1
Kif23	0.0897877718165958	-0.025932001637233	0.38	0.316	1
Cog1	0.0897967007066865	0.0323511993263257	0.147	0.119	1
Bri3	0.0898015951044664	-0.0696342816182371	0.829	0.801	1
Nsmce1	0.0898379415052321	0.0784081105921139	0.671	0.613	1
Socs6	0.0899558264706048	0.0136571656500667	0.243	0.203	1
Ubl5	0.0899652409764587	-0.0729607138473805	0.898	0.896	1
Slc35a3	0.0900747786932617	0.0389679528880238	0.178	0.147	1
Mbtd1	0.0903869482093606	0.0349776831044524	0.632	0.57	1
Gak	0.0903900032123844	0.017428224295033	0.364	0.314	1
Arhgap12	0.0904933383980527	-0.00678970245281196	0.347	0.295	1
Slc31a1	0.0905722650638894	-0.075043646394291	0.332	0.356	1
Sucla2	0.0905732945623729	0.0142123606004995	0.429	0.369	1
Abca2	0.0906351960198059	-0.000298425466452812	0.105	0.081	1
Nepro	0.090667179380477	0.0216397924344503	0.111	0.086	1
Pak1	0.0906867233891911	-0.109716429960482	0.36	0.295	1
Aga	0.0909347770692089	0.00153392431096855	0.306	0.26	1
Ftsj1	0.090936660301125	-0.0177789288442372	0.159	0.127	1
Gtf2h2	0.0909711798869311	0.0299210574652114	0.251	0.215	1
Tmem230	0.0911147807091445	7.07408172806456e-05	0.342	0.293	1
Mbtps1	0.0911499265860254	0.0447989590327973	0.355	0.307	1
Ndufb5	0.091166424433755	0.0449159380204209	0.853	0.839	1
Tk1	0.0911750650225899	0.0482136954839578	0.382	0.332	1
Rnf6	0.0913965894702848	-0.00516171440262359	0.351	0.295	1
Ptdss2	0.0916447942498719	-7.77312930483331e-06	0.22	0.18	1
Anapc2	0.0916535444161597	0.0239845003448	0.268	0.226	1
Qk	0.0916669815495458	-0.0850089509668168	0.827	0.82	1
Dhx32	0.091722871963357	0.0293648403492934	0.127	0.1	1
Tle1	0.0917682767644033	-0.107394818587882	0.182	0.207	1
Fastkd2	0.0917779210117497	0.0105156874945764	0.205	0.168	1
Cd59a	0.0919511069984363	-0.094750579129082	0.132	0.156	1
Gtf2f2	0.0920332224527242	0.0163846393925366	0.459	0.401	1
Klhl26	0.0921499477476783	0.0144070638353769	0.143	0.115	1
Ciao2b	0.0922017965368263	0.0363100642320945	0.607	0.544	1
Gatc	0.0923712997443709	-0.00504479688818643	0.205	0.166	1
Zswim8	0.0923987931947964	-0.017073539104086	0.206	0.166	1
Cdca4	0.0925110520522236	0.0297556888626398	0.291	0.247	1
Top1mt	0.0925714938442068	0.00200751691633266	0.114	0.087	1
Wdr3	0.0926168035877961	-0.0178194112628917	0.31	0.263	1
Cbll1	0.092999895184338	-0.014122950466822	0.474	0.408	1
Clasrp	0.0930076000161832	0.025444037169758	0.264	0.223	1
Tigd2	0.093077790503134	0.016193490020217	0.39	0.339	1
Add3	0.0932682386266724	0.00340316952045372	0.457	0.391	1
Ppp1r37	0.0933801953758542	-0.0218077131700318	0.191	0.157	1
Snhg1	0.0935129165316549	0.0763884739829259	0.858	0.83	1
Klhl20	0.093558747320994	0.0447498217347529	0.194	0.161	1
Ndufa11	0.0935838761994956	0.0563719999259502	0.813	0.789	1
Cyb5r3	0.0935845768727836	0.0348252541310802	0.454	0.4	1
5530601H04Rik	0.0936047358080948	0.00348598245023357	0.35	0.299	1
Lsm11	0.0936698841650882	0.0140095388821271	0.166	0.133	1
Scarb2	0.0937611915499334	-0.00992097656723367	0.354	0.306	1
Ccdc85b	0.093852387744819	0.0391379598342076	0.451	0.393	1
Nedd8	0.093904063855168	0.0538384103279639	0.908	0.882	1
Hpgds	0.0939805411480134	-0.126254421794842	0.158	0.183	1
Mpv17	0.0942125087145009	0.0026158263855971	0.225	0.187	1
Nsf	0.0943638401846808	-0.0758769358451281	0.477	0.494	1
Stard3nl	0.0945727846647687	0.0388956880996463	0.287	0.244	1
Sergef	0.0945948990293674	0.0338471759205285	0.217	0.182	1
Ints12	0.0947984729379432	0.00159410919779118	0.263	0.221	1
Ptpn4	0.0949363557754841	0.0319312813540541	0.447	0.403	1
Sec24c	0.0950761271985371	-0.0115572653158801	0.296	0.252	1
Acaa1a	0.095149486983717	-0.0906287869261861	0.422	0.446	1
Soga1	0.0951705096133717	-0.0833322428955686	0.161	0.187	1
Gcn1	0.0953952590074797	0.0258704117969044	0.265	0.222	1
Klhl28	0.0955761130414373	0.033300299248601	0.149	0.121	1
Tmed8	0.0955950599025829	0.0166430171577331	0.133	0.105	1
Cep95	0.0957533430754217	0.0325805896752301	0.302	0.261	1
Smc2	0.0959151204531134	0.026939683746064	0.546	0.48	1
Harbi1	0.0959692254123755	0.00207327477270242	0.153	0.122	1
Csnk2b	0.0961079695978149	0.0376986305647504	0.807	0.739	1
Gls	0.0961109466737209	0.0452529054568509	0.73	0.657	1
Gpkow	0.0961436947712286	0.0211835712781001	0.225	0.189	1
Mob4	0.0961585520159967	0.0182410600868832	0.712	0.625	1
Nup210l	0.096194675311552	0.0150344631013135	0.171	0.139	1
Fbxw11	0.0962810712656897	0.0375086021915023	0.43	0.381	1
Xrn1	0.0963492275166936	0.0148822412804666	0.563	0.496	1
Usp28	0.0963946221614063	-0.0156206968335594	0.219	0.18	1
Nenf	0.0965418384282828	0.0246987746498464	0.417	0.366	1
Dennd6a	0.0965616132146817	-0.00953407945519591	0.391	0.336	1
